system,label,score_type,score,delta,is_better,is_significant,model,sub_model,baseline_model,baseline_score,gender,label_type,score_pvalue,wilcox_pvalue,n_seeds,n_subjects,n_positive,wilcox_pvalue_fdr
anthropometric_group,waist,pearson_r,0.9016838523980134,0.0075203590320875,True,1.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.8941634933659258,male,regression,0.0,3.0517578125e-05,15,3504,,0.000366548148308
anthropometric_group,waist,pearson_r,0.8818653672955904,0.0065146332998725,True,1.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.8753507339957178,female,regression,0.0,3.0517578125e-05,15,3504,,0.0004638458465362
anthropometric_group,weight,pearson_r,0.9970947244767856,-0.0001681837378197,False,0.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.9972629082146054,male,regression,0.0,1.0,15,3491,,1.0
anthropometric_group,weight,pearson_r,0.9971153171159136,-0.0003172323114803,False,0.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.997432549427394,female,regression,0.0,1.0,15,3491,,1.0
anthropometric_group,hips,pearson_r,0.8504555008007911,-0.000498065020018,False,0.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.8509535658208092,female,regression,0.0,0.511016845703125,15,3504,,1.0
anthropometric_group,hips,pearson_r,0.8210654997318519,-0.0011192805156297,False,0.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.8221847802474817,male,regression,0.0,0.998321533203125,15,3504,,1.0
anthropometric_group,waist,pearson_r,0.8775210030814496,0.0021702690857318,True,1.0,long_seq,activity_self_selected_gait_speed,Age_Gender_BMI_height_VAT,0.8753507339957178,female,regression,0.0,3.0517578125e-05,15,3373,,0.0002947998046875
anthropometric_group,weight,pearson_r,0.9970192382295446,-0.0002436699850607,False,0.0,long_seq,activity_self_selected_gait_speed,Age_Gender_BMI_height_VAT,0.9972629082146054,male,regression,0.0,1.0,15,3361,,1.0
anthropometric_group,weight,pearson_r,0.9970055549398348,-0.0004269944875593,False,0.0,long_seq,activity_self_selected_gait_speed,Age_Gender_BMI_height_VAT,0.997432549427394,female,regression,0.0,1.0,15,3361,,1.0
anthropometric_group,waist,pearson_r,0.8931680893921352,-0.0009954039737906,False,0.0,long_seq,activity_self_selected_gait_speed,Age_Gender_BMI_height_VAT,0.8941634933659258,male,regression,0.0,0.99957275390625,15,3373,,1.0
anthropometric_group,hips,pearson_r,0.8418896449452574,-0.0090639208755517,False,0.0,long_seq,activity_self_selected_gait_speed,Age_Gender_BMI_height_VAT,0.8509535658208092,female,regression,0.0,1.0,15,3373,,1.0
anthropometric_group,hips,pearson_r,0.8036355484693639,-0.0185492317781177,False,0.0,long_seq,activity_self_selected_gait_speed,Age_Gender_BMI_height_VAT,0.8221847802474817,male,regression,0.0,1.0,15,3373,,1.0
anthropometric_group,weight,pearson_r,0.9967432836811164,-0.0005196245334889,False,0.0,long_seq,activity_sit_to_stand,Age_Gender_BMI_height_VAT,0.9972629082146054,male,regression,0.0,1.0,15,3500,,1.0
anthropometric_group,weight,pearson_r,0.9969125876340011,-0.0005199617933927,False,0.0,long_seq,activity_sit_to_stand,Age_Gender_BMI_height_VAT,0.997432549427394,female,regression,0.0,1.0,15,3500,,1.0
anthropometric_group,waist,pearson_r,0.8742654725304827,-0.0010852614652351,False,0.0,long_seq,activity_sit_to_stand,Age_Gender_BMI_height_VAT,0.8753507339957178,female,regression,0.0,0.972320556640625,15,3513,,1.0
anthropometric_group,waist,pearson_r,0.8905245152411795,-0.0036389781247463,False,0.0,long_seq,activity_sit_to_stand,Age_Gender_BMI_height_VAT,0.8941634933659258,male,regression,0.0,1.0,15,3513,,1.0
anthropometric_group,hips,pearson_r,0.8446457948278232,-0.0063077709929859,False,0.0,long_seq,activity_sit_to_stand,Age_Gender_BMI_height_VAT,0.8509535658208092,female,regression,0.0,1.0,15,3513,,1.0
anthropometric_group,hips,pearson_r,0.8062596410302715,-0.0159251392172101,False,0.0,long_seq,activity_sit_to_stand,Age_Gender_BMI_height_VAT,0.8221847802474817,male,regression,0.0,1.0,15,3513,,1.0
anthropometric_group,waist,pearson_r,0.8856276073757633,0.0102768733800454,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8753507339957178,female,regression,0.0,3.0517578125e-05,15,3512,,0.0003695262175748
anthropometric_group,waist,pearson_r,0.9025498910244216,0.0083863976584956,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8941634933659258,male,regression,0.0,3.0517578125e-05,15,3512,,0.0002859707536368
anthropometric_group,hips,pearson_r,0.8532562268912645,0.0023026610704552,True,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8509535658208092,female,regression,0.0,0.053497314453125,15,3512,,0.2615892305148868
anthropometric_group,weight,pearson_r,0.9972625976618856,-3.1055271976221377e-07,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.9972629082146054,male,regression,0.0,0.5548095703125,15,3499,,1.0
anthropometric_group,weight,pearson_r,0.9972034047989944,-0.0002291446283996,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.997432549427394,female,regression,0.0,1.0,15,3499,,1.0
anthropometric_group,hips,pearson_r,0.8202940692715613,-0.0018907109759203,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8221847802474817,male,regression,0.0,0.999908447265625,15,3512,,1.0
anthropometric_group,waist,pearson_r,0.8777794414249805,0.0024287074292627,True,1.0,long_seq,activity_tm_3kmh,Age_Gender_BMI_height_VAT,0.8753507339957178,female,regression,0.0,3.0517578125e-05,15,3303,,0.0003085114235101
anthropometric_group,waist,pearson_r,0.8944659371197499,0.000302443753824,True,0.0,long_seq,activity_tm_3kmh,Age_Gender_BMI_height_VAT,0.8941634933659258,male,regression,0.0,0.138427734375,15,3303,,0.4961943850474031
anthropometric_group,weight,pearson_r,0.997048560079712,-0.0002143481348935,False,0.0,long_seq,activity_tm_3kmh,Age_Gender_BMI_height_VAT,0.9972629082146054,male,regression,0.0,1.0,15,3291,,1.0
anthropometric_group,weight,pearson_r,0.9971376415562484,-0.0002949078711456,False,0.0,long_seq,activity_tm_3kmh,Age_Gender_BMI_height_VAT,0.997432549427394,female,regression,0.0,1.0,15,3291,,1.0
anthropometric_group,hips,pearson_r,0.8446643201035632,-0.0062892457172459,False,0.0,long_seq,activity_tm_3kmh,Age_Gender_BMI_height_VAT,0.8509535658208092,female,regression,0.0,1.0,15,3303,,1.0
anthropometric_group,hips,pearson_r,0.8031313801809411,-0.0190534000665405,False,0.0,long_seq,activity_tm_3kmh,Age_Gender_BMI_height_VAT,0.8221847802474817,male,regression,0.0,1.0,15,3303,,1.0
anthropometric_group,waist,pearson_r,0.8917237778975521,0.0163730439018342,True,1.0,long_seq,ensemble,Age_Gender_BMI_height_VAT,0.8753507339957178,female,regression,0.0,3.0517578125e-05,15,3522,,0.0001778283004147
anthropometric_group,waist,pearson_r,0.9093809793772644,0.0152174860113386,True,1.0,long_seq,ensemble,Age_Gender_BMI_height_VAT,0.8941634933659258,male,regression,0.0,3.0517578125e-05,15,3522,,0.0001535768862123
anthropometric_group,hips,pearson_r,0.8620507064837828,0.0110971406629736,True,1.0,long_seq,ensemble,Age_Gender_BMI_height_VAT,0.8509535658208092,female,regression,0.0,3.0517578125e-05,15,3522,,0.0001778283004147
anthropometric_group,hips,pearson_r,0.8326107414367898,0.0104259611893081,True,1.0,long_seq,ensemble,Age_Gender_BMI_height_VAT,0.8221847802474817,male,regression,0.0,3.0517578125e-05,15,3522,,0.0001535768862123
anthropometric_group,weight,pearson_r,0.997620751482338,0.0003578432677325,True,1.0,long_seq,ensemble,Age_Gender_BMI_height_VAT,0.9972629082146054,male,regression,0.0,3.0517578125e-05,15,3509,,0.0001535768862123
anthropometric_group,weight,pearson_r,0.9976901669895376,0.0002576175621435,True,1.0,long_seq,ensemble,Age_Gender_BMI_height_VAT,0.997432549427394,female,regression,0.0,3.0517578125e-05,15,3509,,0.0001778283004147
anthropometric_group,waist,pearson_r,0.8794372183984355,0.0040864844027176,True,1.0,long_seq,long_seq_main,Age_Gender_BMI_height_VAT,0.8753507339957178,female,regression,0.0,3.0517578125e-05,15,3414,,0.0003575738870872
anthropometric_group,waist,pearson_r,0.8965673834559947,0.0024038900900689,True,1.0,long_seq,long_seq_main,Age_Gender_BMI_height_VAT,0.8941634933659258,male,regression,0.0,3.0517578125e-05,15,3414,,0.0002702452743126
anthropometric_group,weight,pearson_r,0.997022760129324,-0.0002401480852814,False,0.0,long_seq,long_seq_main,Age_Gender_BMI_height_VAT,0.9972629082146054,male,regression,0.0,1.0,15,3402,,1.0
anthropometric_group,weight,pearson_r,0.9970721207730032,-0.0003604286543907,False,0.0,long_seq,long_seq_main,Age_Gender_BMI_height_VAT,0.997432549427394,female,regression,0.0,1.0,15,3402,,1.0
anthropometric_group,hips,pearson_r,0.8469443010712739,-0.0040092647495352,False,0.0,long_seq,long_seq_main,Age_Gender_BMI_height_VAT,0.8509535658208092,female,regression,0.0,1.0,15,3414,,1.0
anthropometric_group,hips,pearson_r,0.8111255438202571,-0.0110592364272245,False,0.0,long_seq,long_seq_main,Age_Gender_BMI_height_VAT,0.8221847802474817,male,regression,0.0,1.0,15,3414,,1.0
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.0736568522181943,0.0114682974996493,True,0.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.062188554718545,male,regression,0.0409999443618547,0.0416259765625,15,2620,,0.2159782172956444
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.3495948943373849,0.002502990237799,True,0.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.3470919040995859,male,regression,4.610369718764898e-35,0.262237548828125,15,2598,,1.0
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.1689093293400915,0.0003567819801907,True,0.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.1685525473599008,male,regression,6.766025327302925e-07,0.29974365234375,15,2500,,1.0
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.3375969895421062,-0.0147825899999635,False,0.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.3523795795420698,female,regression,6.455957748264869e-32,1.0,15,2500,,1.0
blood_tests_lipids,bt__triglycerides,pearson_r,0.3536060585873019,-0.0304991338980131,False,0.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.384105192485315,male,regression,5.694633418440377e-38,1.0,15,2622,,1.0
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.2596471071260536,-0.0439301220241803,False,0.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.303577229150234,female,regression,9.468516985946116e-20,1.0,15,2620,,1.0
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.2681875501023674,-0.0696792926191965,False,0.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.337866842721564,female,regression,5.413253513724016e-21,1.0,15,2598,,1.0
blood_tests_lipids,bt__triglycerides,pearson_r,0.3201493026983039,-0.0829813915020457,False,0.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.4031306942003496,female,regression,1.0003369343280477e-27,1.0,15,2622,,1.0
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.0665659475034343,0.0043773927848893,True,0.0,long_seq,activity_self_selected_gait_speed,Age_Gender_BMI_height_VAT,0.062188554718545,male,regression,0.0622838525936621,0.1947021484375,15,2516,,0.684369394831245
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.1721599804011121,0.0036074330412113,True,0.0,long_seq,activity_self_selected_gait_speed,Age_Gender_BMI_height_VAT,0.1685525473599008,male,regression,9.140290475125837e-08,0.165130615234375,15,2401,,0.588514684458248
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.3428638012052046,-0.0042281028943812,False,0.0,long_seq,activity_self_selected_gait_speed,Age_Gender_BMI_height_VAT,0.3470919040995859,male,regression,2.6945592444700693e-33,0.91558837890625,15,2495,,1.0
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.3362353539292595,-0.0161442256128103,False,0.0,long_seq,activity_self_selected_gait_speed,Age_Gender_BMI_height_VAT,0.3523795795420698,female,regression,3.1005438502374004e-30,0.99969482421875,15,2401,,1.0
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.2825086581161669,-0.0210685710340671,False,0.0,long_seq,activity_self_selected_gait_speed,Age_Gender_BMI_height_VAT,0.303577229150234,female,regression,3.3545091960609845e-19,0.999969482421875,15,2516,,1.0
blood_tests_lipids,bt__triglycerides,pearson_r,0.3559454782730463,-0.0281597142122687,False,0.0,long_seq,activity_self_selected_gait_speed,Age_Gender_BMI_height_VAT,0.384105192485315,male,regression,1.5170627221082492e-36,1.0,15,2519,,1.0
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.2707322385558698,-0.0671346041656941,False,0.0,long_seq,activity_self_selected_gait_speed,Age_Gender_BMI_height_VAT,0.337866842721564,female,regression,2.1746571767299144e-18,1.0,15,2495,,1.0
blood_tests_lipids,bt__triglycerides,pearson_r,0.3231098721997166,-0.080020822000633,False,0.0,long_seq,activity_self_selected_gait_speed,Age_Gender_BMI_height_VAT,0.4031306942003496,female,regression,4.234432123397123e-31,1.0,15,2519,,1.0
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.0745723849015439,0.0123838301829989,True,1.0,long_seq,activity_sit_to_stand,Age_Gender_BMI_height_VAT,0.062188554718545,male,regression,0.0200837163383628,0.007537841796875,15,2628,,0.0358191651724726
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.3563634380794097,0.0039838585373398,True,0.0,long_seq,activity_sit_to_stand,Age_Gender_BMI_height_VAT,0.3523795795420698,female,regression,1.8122090189611144e-36,0.114654541015625,15,2507,,0.565724506010127
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.3455469986130331,-0.0015449054865527,False,0.0,long_seq,activity_sit_to_stand,Age_Gender_BMI_height_VAT,0.3470919040995859,male,regression,1.5478211819065426e-34,0.737762451171875,15,2606,,1.0
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.2972314332928694,-0.0063457958573646,False,0.0,long_seq,activity_sit_to_stand,Age_Gender_BMI_height_VAT,0.303577229150234,female,regression,9.980832215425846e-26,0.98492431640625,15,2628,,1.0
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.1584153688867584,-0.0101371784731423,False,0.0,long_seq,activity_sit_to_stand,Age_Gender_BMI_height_VAT,0.1685525473599008,male,regression,2.857125511692974e-07,0.98492431640625,15,2507,,1.0
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.2998236706224607,-0.0380431720991032,False,0.0,long_seq,activity_sit_to_stand,Age_Gender_BMI_height_VAT,0.337866842721564,female,regression,2.8323326827078286e-27,1.0,15,2606,,1.0
blood_tests_lipids,bt__triglycerides,pearson_r,0.3242028521435351,-0.0599023403417798,False,0.0,long_seq,activity_sit_to_stand,Age_Gender_BMI_height_VAT,0.384105192485315,male,regression,2.2341337635613312e-30,1.0,15,2630,,1.0
blood_tests_lipids,bt__triglycerides,pearson_r,0.300864860998864,-0.1022658332014855,False,0.0,long_seq,activity_sit_to_stand,Age_Gender_BMI_height_VAT,0.4031306942003496,female,regression,4.375856892221804e-26,1.0,15,2630,,1.0
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.3627603930905275,0.0156684889909415,True,1.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.3470919040995859,male,regression,3.874708618680142e-37,0.000152587890625,15,2603,,0.0010876264728483
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.1695966096391498,0.001044062279249,True,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.1685525473599008,male,regression,3.84051804900564e-08,0.4451904296875,15,2504,,1.0
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.3507429729434054,-0.0016366065986644,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.3523795795420698,female,regression,7.884684296489279e-36,0.8204345703125,15,2504,,1.0
blood_tests_lipids,bt__triglycerides,pearson_r,0.3764413310120352,-0.0076638614732797,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.384105192485315,male,regression,4.746629424295612e-44,0.999420166015625,15,2627,,1.0
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.0536939878500324,-0.0084945668685125,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.062188554718545,male,regression,0.0906172372552731,0.946502685546875,15,2625,,1.0
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.2852488690754467,-0.0183283600747873,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.303577229150234,female,regression,1.84279344950942e-24,0.999969482421875,15,2625,,1.0
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.304289566834029,-0.0335772758875349,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.337866842721564,female,regression,2.5812897285655662e-26,1.0,15,2603,,1.0
blood_tests_lipids,bt__triglycerides,pearson_r,0.3205817711400623,-0.0825489230602872,False,0.0,long_seq,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.4031306942003496,female,regression,1.1508424492182681e-29,1.0,15,2627,,1.0
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.3457065517219037,-0.0066730278201661,False,0.0,long_seq,activity_tm_3kmh,Age_Gender_BMI_height_VAT,0.3523795795420698,female,regression,1.2147466444577282e-30,0.95269775390625,15,2344,,1.0
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.1618013427190495,-0.0067512046408512,False,0.0,long_seq,activity_tm_3kmh,Age_Gender_BMI_height_VAT,0.1685525473599008,male,regression,7.747654528340725e-07,0.90618896484375,15,2344,,1.0
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.0506354074969937,-0.0115531472215512,False,0.0,long_seq,activity_tm_3kmh,Age_Gender_BMI_height_VAT,0.062188554718545,male,regression,0.147247127824273,0.98492431640625,15,2457,,1.0
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.3319355325051034,-0.0151563715944825,False,0.0,long_seq,activity_tm_3kmh,Age_Gender_BMI_height_VAT,0.3470919040995859,male,regression,1.655430072440415e-29,1.0,15,2437,,1.0
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.2823020956555796,-0.0212751334946544,False,0.0,long_seq,activity_tm_3kmh,Age_Gender_BMI_height_VAT,0.303577229150234,female,regression,1.1010716324049343e-19,1.0,15,2457,,1.0
blood_tests_lipids,bt__triglycerides,pearson_r,0.3386299345179843,-0.0454752579673307,False,0.0,long_seq,activity_tm_3kmh,Age_Gender_BMI_height_VAT,0.384105192485315,male,regression,9.990864686340633e-34,1.0,15,2460,,1.0
blood_tests_lipids,bt__triglycerides,pearson_r,0.3434088012612513,-0.0597218929390983,False,0.0,long_seq,activity_tm_3kmh,Age_Gender_BMI_height_VAT,0.4031306942003496,female,regression,2.7498199120612908e-33,1.0,15,2460,,1.0
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.2681937508915915,-0.0696730918299724,False,0.0,long_seq,activity_tm_3kmh,Age_Gender_BMI_height_VAT,0.337866842721564,female,regression,2.544162800718193e-19,1.0,15,2437,,1.0
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.3890963607340762,0.0420044566344903,True,1.0,long_seq,ensemble,Age_Gender_BMI_height_VAT,0.3470919040995859,male,regression,1.4320506485621341e-46,3.0517578125e-05,15,2611,,0.0001535768862123
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.2088934676859004,0.0403409203259996,True,1.0,long_seq,ensemble,Age_Gender_BMI_height_VAT,0.1685525473599008,male,regression,3.1869857842756325e-12,3.0517578125e-05,15,2512,,0.0001535768862123
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.0930328404534192,0.0308442857348742,True,1.0,long_seq,ensemble,Age_Gender_BMI_height_VAT,0.062188554718545,male,regression,0.0025620051356231,3.0517578125e-05,15,2633,,0.0001535768862123
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.380511433006854,0.0281318534647841,True,1.0,long_seq,ensemble,Age_Gender_BMI_height_VAT,0.3523795795420698,female,regression,2.585341285659209e-41,3.0517578125e-05,15,2512,,0.0001778283004147
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.3203858437683665,0.0168086146181324,True,1.0,long_seq,ensemble,Age_Gender_BMI_height_VAT,0.303577229150234,female,regression,3.5234648144550296e-30,9.1552734375e-05,15,2633,,0.0004649295985141
blood_tests_lipids,bt__triglycerides,pearson_r,0.3947212088377949,0.0106160163524798,True,1.0,long_seq,ensemble,Age_Gender_BMI_height_VAT,0.384105192485315,male,regression,3.100522833001084e-49,3.0517578125e-05,15,2635,,0.0001535768862123
blood_tests_lipids,bt__triglycerides,pearson_r,0.3898469676306395,-0.0132837265697101,False,0.0,long_seq,ensemble,Age_Gender_BMI_height_VAT,0.4031306942003496,female,regression,1.6187342993281174e-46,0.999969482421875,15,2635,,1.0
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.3232653328336955,-0.0146015098878684,False,0.0,long_seq,ensemble,Age_Gender_BMI_height_VAT,0.337866842721564,female,regression,4.1221306835981215e-31,1.0,15,2611,,1.0
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.064045785921214,0.001857231202669,True,0.0,long_seq,long_seq_main,Age_Gender_BMI_height_VAT,0.062188554718545,male,regression,1.415071427069844e-05,0.380767822265625,15,2541,,1.0
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.3465784647220407,-0.0005134393775451,False,0.0,long_seq,long_seq_main,Age_Gender_BMI_height_VAT,0.3470919040995859,male,regression,2.9597902426847776e-170,0.5765380859375,15,2521,,1.0
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.1660032015417337,-0.002549345818167,False,0.0,long_seq,long_seq_main,Age_Gender_BMI_height_VAT,0.1685525473599008,male,regression,8.59615947687782e-33,0.834869384765625,15,2427,,1.0
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.3450946510497691,-0.0072849284923006,False,0.0,long_seq,long_seq_main,Age_Gender_BMI_height_VAT,0.3523795795420698,female,regression,4.2121675153460574e-156,0.99664306640625,15,2427,,1.0
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.280798238662099,-0.022778990488135,False,0.0,long_seq,long_seq_main,Age_Gender_BMI_height_VAT,0.303577229150234,female,regression,4.5664225799143255e-104,1.0,15,2541,,1.0
blood_tests_lipids,bt__triglycerides,pearson_r,0.3491238335990349,-0.0349813588862801,False,0.0,long_seq,long_seq_main,Age_Gender_BMI_height_VAT,0.384105192485315,male,regression,2.821195132967218e-179,1.0,15,2545,,1.0
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.2824548658342193,-0.0554119768873446,False,0.0,long_seq,long_seq_main,Age_Gender_BMI_height_VAT,0.337866842721564,female,regression,9.679948167224655e-106,1.0,15,2521,,1.0
blood_tests_lipids,bt__triglycerides,pearson_r,0.3194360487347672,-0.0836946454655824,False,0.0,long_seq,long_seq_main,Age_Gender_BMI_height_VAT,0.4031306942003496,female,regression,3.0887015541791e-140,1.0,15,2545,,1.0
body_composition,height,pearson_r,0.511724094822585,0.3804714819000798,True,1.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.1312526129225051,male,regression,7.615329127131857e-111,3.0517578125e-05,15,3503,,0.000366548148308
body_composition,height,pearson_r,0.5091877250755528,0.327222958192055,True,1.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.1819647668834977,female,regression,3.591424763679091e-117,3.0517578125e-05,15,3503,,0.0004638458465362
body_composition,body_comp_arm_right_bone_mass,pearson_r,-0.3691698165901412,0.1465897875035989,True,1.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,-0.5157596040937401,male,regression,1.766800148961709e-51,0.004180908203125,15,3415,,0.0266548223859054
body_composition,body_comp_legs_diff_fat_free_mass,pearson_r,0.0619877257346384,0.053350220932984,True,1.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.0086375048016544,male,regression,0.0218618981957939,3.0517578125e-05,15,3415,,0.000366548148308
body_composition,body_comp_legs_diff_fat_mass,pearson_r,0.0420448212232663,0.0404391381756762,True,1.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.00160568304759,male,regression,0.1574479615266469,6.103515625e-05,15,3415,,0.0006303583358076
body_composition,body_comp_trunk_left_bone_mass,pearson_r,-0.0098584741769452,0.03428887346925,True,1.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,-0.0441473476461952,male,regression,0.686735229609401,3.0517578125e-05,15,3415,,0.000366548148308
body_composition,total_scan_vat_area,pearson_r,0.7835879892636584,0.03197919397225,True,1.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.7516087952914083,male,regression,7.834056448533547e-305,3.0517578125e-05,15,2969,,0.000366548148308
body_composition,body_comp_trunk_diff_bone_mass,pearson_r,0.0426207347631428,0.0246005459157169,True,1.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.0180201888474259,female,regression,0.1042379289228609,6.103515625e-05,15,3415,,0.0008138644914685
body_composition,total_scan_sat_mass,pearson_r,0.0983194070539071,0.0227952577494073,True,1.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.0755241493044997,male,regression,0.0016960189758083,0.001678466796875,15,3411,,0.0114928718626968
body_composition,total_scan_vat_area,pearson_r,0.7861136534679496,0.022360373586804,True,1.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.7637532798811455,female,regression,2.3437641780722e-308,3.0517578125e-05,15,2969,,0.0004638458465362
body_composition,body_comp_trunk_left_bone_mass,pearson_r,-0.0053083706194858,0.0215864611304418,True,1.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,-0.0268948317499277,female,regression,0.7588954424005933,0.0062255859375,15,3415,,0.0468211454503676
body_composition,body_comp_total_diff_lean_mass,pearson_r,0.1142287750292336,0.0205481816369445,True,1.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.0936805933922891,male,regression,3.594990175661609e-05,0.000762939453125,15,3415,,0.0056415999016794
body_composition,body_comp_arms_fat_free_mass,pearson_r,0.6796423373129981,0.0184394266959737,True,1.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.6612029106170243,male,regression,5.748765632203902e-225,3.0517578125e-05,15,3415,,0.000366548148308
body_composition,body_comp_arms_lean_mass,pearson_r,0.6759140554350292,0.0183812324646315,True,1.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.6575328229703977,male,regression,5.342963663957849e-221,3.0517578125e-05,15,3415,,0.000366548148308
body_composition,body_comp_arm_left_tissue_mass,pearson_r,0.7020523223709709,0.0174253532707467,True,1.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.6846269691002241,male,regression,6.674842757616143e-246,3.0517578125e-05,15,3415,,0.000366548148308
body_composition,body_comp_arm_left_lean_mass,pearson_r,0.610502801280743,0.0171611084943643,True,1.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.5933416927863786,male,regression,3.87167228186681e-169,3.0517578125e-05,15,3415,,0.000366548148308
body_composition,body_comp_arm_left_fat_free_mass,pearson_r,0.6120365780885827,0.0171447314235003,True,1.0,long_seq,activity_romberg_closed,Age_Gender_BMI_height_VAT,0.5948918466650823,male,regression,3.3328157985755804e-170,3.0517578125e-05,15,3415,,0.000366548148308
