umap_1,umap_2,activity
7.15026,-5.701771,tm_3kmh
8.384678,13.026993,romberg_closed
9.340186,-2.6493986,self_selected_gait_speed
-1.6680363,2.8793175,sit_to_stand
15.764693,6.489286,stationary_walk
9.388327,-2.5637522,tm_3kmh
10.494539,14.540567,romberg_closed
6.8928533,-4.7596602,self_selected_gait_speed
-1.0864118,5.133863,sit_to_stand
15.151936,4.356223,stationary_walk
6.9610233,-3.4396281,tm_3kmh
7.7966504,13.914841,romberg_closed
6.0288634,-4.958773,self_selected_gait_speed
-1.8263865,4.559843,sit_to_stand
16.30855,4.065996,stationary_walk
5.99699,-4.9697404,tm_3kmh
8.586787,14.011564,romberg_closed
-1.7087955,5.3540955,sit_to_stand
16.926237,5.0395913,stationary_walk
5.897116,-4.6533346,tm_3kmh
6.5757127,14.389941,romberg_closed
8.750016,-4.665848,self_selected_gait_speed
-3.1523767,5.2942333,sit_to_stand
17.765491,5.6978617,stationary_walk
8.113914,-4.641339,tm_3kmh
8.984137,13.842605,romberg_closed
5.76992,-5.0989404,self_selected_gait_speed
-2.298901,5.9562306,sit_to_stand
15.1278305,3.5990932,stationary_walk
5.749868,-5.3743896,tm_3kmh
8.227306,13.497662,romberg_closed
6.2091913,-5.2579217,self_selected_gait_speed
-0.57700497,5.158456,sit_to_stand
15.528718,4.687694,stationary_walk
5.9724574,-5.4926476,tm_3kmh
7.232245,14.859001,romberg_closed
9.267806,-2.8906271,self_selected_gait_speed
-0.60155314,5.452061,sit_to_stand
16.38595,4.508366,stationary_walk
9.171635,-3.1462889,tm_3kmh
7.7656946,14.721887,romberg_closed
7.1988077,-6.0997043,self_selected_gait_speed
-1.8275809,4.3506975,sit_to_stand
14.792276,3.7005372,stationary_walk
7.2051945,-5.962188,tm_3kmh
7.211854,13.351008,romberg_closed
8.468479,-5.1830926,self_selected_gait_speed
-2.4578633,5.276543,sit_to_stand
16.182852,5.6312656,stationary_walk
8.103072,-5.2069893,tm_3kmh
9.461435,13.828969,romberg_closed
-1.5419179,5.4247155,sit_to_stand
14.658781,4.5127954,stationary_walk
8.954617,12.841479,romberg_closed
9.562102,-2.8354652,self_selected_gait_speed
-1.8939391,2.9390085,sit_to_stand
16.034191,6.009797,stationary_walk
9.299396,-3.312908,tm_3kmh
9.420999,13.860353,romberg_closed
6.236012,-6.0829396,self_selected_gait_speed
0.48224223,4.72162,sit_to_stand
13.554459,4.371287,stationary_walk
6.1371512,-6.0599585,tm_3kmh
7.9463396,13.474983,romberg_closed
4.8744097,-3.2549787,self_selected_gait_speed
-0.8578701,3.3252368,sit_to_stand
14.407145,5.3700104,stationary_walk
5.2696857,-3.3518114,tm_3kmh
10.996424,15.067261,romberg_closed
15.601476,3.0750992,stationary_walk
9.435532,13.15226,romberg_closed
9.725887,-2.5765262,self_selected_gait_speed
-0.87668484,3.4006703,sit_to_stand
15.089114,5.2123294,stationary_walk
5.270316,-3.10194,tm_3kmh
5.101662,11.2224865,romberg_closed
10.17215,-2.6924992,self_selected_gait_speed
-2.9859293,4.222059,sit_to_stand
17.523582,6.882201,stationary_walk
10.193065,-2.6435447,tm_3kmh
9.598219,14.263327,romberg_closed
6.719657,-6.400407,self_selected_gait_speed
-2.8495166,3.9588168,sit_to_stand
15.611951,3.3481188,stationary_walk
7.0957584,-6.649458,tm_3kmh
10.525326,15.26138,romberg_closed
7.916828,-6.072951,self_selected_gait_speed
-2.4175527,5.1818395,sit_to_stand
15.354881,3.4151044,stationary_walk
7.6236234,-5.998025,tm_3kmh
10.397584,14.316852,romberg_closed
6.56397,-4.764145,self_selected_gait_speed
0.049924247,5.475094,sit_to_stand
14.759791,4.065501,stationary_walk
7.135823,-5.4662333,tm_3kmh
6.4180074,13.59679,romberg_closed
7.142285,-2.9219432,self_selected_gait_speed
-3.5647748,5.009422,sit_to_stand
17.660002,5.910969,stationary_walk
7.063649,-2.9590313,tm_3kmh
10.460772,13.48514,romberg_closed
7.798652,-4.100872,self_selected_gait_speed
-2.3467875,4.462917,sit_to_stand
15.044353,4.6463213,stationary_walk
7.8784995,-4.134256,tm_3kmh
8.739669,15.0542555,romberg_closed
4.8496675,-3.3942075,self_selected_gait_speed
-1.3464636,4.994286,sit_to_stand
15.230367,3.5141306,stationary_walk
4.6739855,-3.2453911,tm_3kmh
7.036321,13.515318,romberg_closed
8.49667,-2.44498,self_selected_gait_speed
-1.8359457,5.992036,sit_to_stand
16.007553,5.153778,stationary_walk
8.078647,-2.5428717,tm_3kmh
7.3680625,15.049384,romberg_closed
7.466122,-6.135857,self_selected_gait_speed
0.2719819,4.9459434,sit_to_stand
13.772998,4.487377,stationary_walk
7.2203608,-5.9213343,tm_3kmh
8.943013,15.224388,romberg_closed
6.765516,-4.0501995,self_selected_gait_speed
-1.6846731,6.042714,sit_to_stand
16.266237,3.4459407,stationary_walk
6.9893966,-4.6229134,tm_3kmh
6.91194,14.366704,romberg_closed
6.07716,-4.9980297,self_selected_gait_speed
-3.4774072,4.7756643,sit_to_stand
17.132616,4.894867,stationary_walk
5.7591877,-4.7214584,tm_3kmh
8.510508,14.092428,romberg_closed
9.325831,-3.2222304,self_selected_gait_speed
-3.0457125,5.493422,sit_to_stand
16.781693,5.9934826,stationary_walk
9.113447,-4.1892805,tm_3kmh
9.254682,14.258477,romberg_closed
7.371465,-4.8104196,self_selected_gait_speed
-2.8064466,5.2186127,sit_to_stand
15.388983,5.358723,stationary_walk
7.260189,-4.540097,tm_3kmh
11.001733,14.359084,romberg_closed
8.649998,-6.6376,self_selected_gait_speed
-0.32803774,3.1044886,sit_to_stand
14.574852,3.936472,stationary_walk
8.679342,-6.630166,tm_3kmh
7.28449,14.230908,romberg_closed
6.362248,-1.7580857,self_selected_gait_speed
-3.3255692,5.1871653,sit_to_stand
17.096148,5.127943,stationary_walk
6.420364,-1.72871,tm_3kmh
7.6508546,13.322121,romberg_closed
7.7987285,-3.5960817,self_selected_gait_speed
-0.26455244,4.5163407,sit_to_stand
15.430422,6.0865183,stationary_walk
7.4891195,-3.49003,tm_3kmh
7.7427435,12.911906,romberg_closed
8.413785,-4.4082685,self_selected_gait_speed
-1.2292666,3.1552474,sit_to_stand
15.517887,5.0155005,stationary_walk
8.090265,-3.9685698,tm_3kmh
8.221658,13.266952,romberg_closed
8.537653,-3.249893,self_selected_gait_speed
-2.9504569,4.133256,sit_to_stand
15.505487,6.255912,stationary_walk
8.139124,-3.0693982,tm_3kmh
9.3121,13.70018,romberg_closed
6.3927107,-6.676561,self_selected_gait_speed
-2.1043205,4.638053,sit_to_stand
15.812258,3.8104036,stationary_walk
6.32334,-6.4622846,tm_3kmh
7.4214573,13.729722,romberg_closed
9.515752,-5.3154526,self_selected_gait_speed
-0.84296095,4.424095,sit_to_stand
14.889819,4.266499,stationary_walk
9.348515,-5.1872025,tm_3kmh
8.029749,14.988666,romberg_closed
8.467273,-3.58592,self_selected_gait_speed
-0.052518327,5.1133018,sit_to_stand
16.714792,5.0100517,stationary_walk
8.925082,-3.2062778,tm_3kmh
9.739434,14.254841,romberg_closed
6.022687,-5.600303,self_selected_gait_speed
-2.1212957,5.5776587,sit_to_stand
16.189571,3.6998174,stationary_walk
5.760428,-5.3553967,tm_3kmh
7.780904,14.698553,romberg_closed
7.1630607,-3.1587296,self_selected_gait_speed
-1.0066483,5.648801,sit_to_stand
16.01892,5.6869745,stationary_walk
6.7644525,-3.139601,tm_3kmh
6.0818195,12.052419,romberg_closed
8.800391,-6.496989,self_selected_gait_speed
-2.9447048,4.295578,sit_to_stand
16.278347,5.334778,stationary_walk
8.19264,-6.7607546,tm_3kmh
5.803412,11.820456,romberg_closed
9.323422,-5.195713,self_selected_gait_speed
-1.3511981,4.8316097,sit_to_stand
16.092098,6.317151,stationary_walk
9.128341,-5.1772313,tm_3kmh
9.326767,13.834037,romberg_closed
5.926335,-4.583991,self_selected_gait_speed
0.13740762,3.9552462,sit_to_stand
15.226273,5.1929297,stationary_walk
5.9073,-4.4450235,tm_3kmh
7.759543,13.439362,romberg_closed
9.569676,-2.3197773,self_selected_gait_speed
-1.862899,3.160432,sit_to_stand
16.501945,5.7901073,stationary_walk
9.533759,-2.190851,tm_3kmh
6.419652,13.531575,romberg_closed
9.582206,-2.5434065,self_selected_gait_speed
-2.7663221,4.3373117,sit_to_stand
17.097483,6.7656283,stationary_walk
9.461416,-2.356992,tm_3kmh
6.147647,11.569137,romberg_closed
8.981887,-3.070689,self_selected_gait_speed
-2.4030807,3.836107,sit_to_stand
16.085243,6.543771,stationary_walk
9.29012,-3.0294135,tm_3kmh
8.209785,13.892273,romberg_closed
6.7272525,-6.168464,self_selected_gait_speed
-1.4352094,4.072846,sit_to_stand
15.878881,4.7990084,stationary_walk
6.6207194,-6.171966,tm_3kmh
6.3382077,12.034856,romberg_closed
9.026365,-6.3561215,self_selected_gait_speed
-0.20351931,3.8202252,sit_to_stand
16.45804,4.701816,stationary_walk
9.023956,-6.3633122,tm_3kmh
8.544309,12.995703,romberg_closed
9.70536,-3.4086523,self_selected_gait_speed
-0.3713019,5.2019544,sit_to_stand
14.819811,5.253171,stationary_walk
9.566212,-3.5258052,tm_3kmh
8.227866,13.512125,romberg_closed
7.328799,-4.820227,self_selected_gait_speed
-1.6479636,3.0242527,sit_to_stand
16.367607,6.2249184,stationary_walk
7.0243297,-5.0230846,tm_3kmh
10.381634,13.558267,romberg_closed
6.303291,-3.4650946,self_selected_gait_speed
-1.3580109,3.7789965,sit_to_stand
15.415438,5.094573,stationary_walk
6.29417,-3.705315,tm_3kmh
10.731499,14.714633,romberg_closed
7.92066,-4.412244,self_selected_gait_speed
-0.001032415,3.7576663,sit_to_stand
15.337162,4.3783417,stationary_walk
8.003326,-4.644386,tm_3kmh
8.744979,14.971363,romberg_closed
4.7186413,-3.3790414,self_selected_gait_speed
-0.023799216,5.1521926,sit_to_stand
15.386992,4.617826,stationary_walk
11.260007,14.743728,romberg_closed
8.073626,-5.804381,self_selected_gait_speed
-0.63602966,4.158671,sit_to_stand
7.984986,-5.781072,tm_3kmh
8.949851,13.826972,romberg_closed
6.2056127,-4.9862313,self_selected_gait_speed
-1.3926226,4.257683,sit_to_stand
16.659014,5.382658,stationary_walk
6.22665,-4.8433194,tm_3kmh
8.616256,12.89666,romberg_closed
-2.521558,2.9944646,sit_to_stand
15.01736,5.1320705,stationary_walk
10.181404,13.703826,romberg_closed
6.7632637,-6.0855327,self_selected_gait_speed
-2.9360914,4.726368,sit_to_stand
16.331442,4.1866937,stationary_walk
6.59283,-6.0733256,tm_3kmh
5.9632945,12.145388,romberg_closed
7.561822,-5.864079,self_selected_gait_speed
-3.1215334,5.1122117,sit_to_stand
17.099634,5.252031,stationary_walk
7.5571113,-6.1309648,tm_3kmh
5.5668893,11.893025,romberg_closed
8.708576,-2.3409717,self_selected_gait_speed
-1.2518756,4.435157,sit_to_stand
17.00521,6.244922,stationary_walk
8.785411,-2.5869186,tm_3kmh
6.911889,13.549162,romberg_closed
6.82939,-3.4778337,self_selected_gait_speed
-0.13383149,4.9101753,sit_to_stand
16.743595,4.564866,stationary_walk
6.7065706,-3.5131876,tm_3kmh
8.353388,14.937685,romberg_closed
6.713941,-5.635231,self_selected_gait_speed
-1.3273226,4.8049407,sit_to_stand
16.17925,4.9595113,stationary_walk
6.4555335,-4.8418937,tm_3kmh
6.946458,14.28936,romberg_closed
8.139213,-5.8838005,self_selected_gait_speed
-2.064092,4.602085,sit_to_stand
17.259308,4.853565,stationary_walk
8.244827,-5.7986856,tm_3kmh
6.184314,11.70055,romberg_closed
7.3035626,-2.61183,self_selected_gait_speed
-1.0008781,3.4975495,sit_to_stand
15.670761,5.929288,stationary_walk
7.025622,-2.706637,tm_3kmh
8.620752,15.036501,romberg_closed
9.109614,-3.948657,self_selected_gait_speed
-1.5399996,5.4934506,sit_to_stand
17.051056,5.4825263,stationary_walk
9.010819,-3.9424672,tm_3kmh
7.0028276,14.495775,romberg_closed
8.4912815,-4.823335,self_selected_gait_speed
-2.1702945,5.4951434,sit_to_stand
16.304329,5.854704,stationary_walk
8.525212,-4.9395623,tm_3kmh
9.752546,13.14044,romberg_closed
4.990073,-3.4197023,self_selected_gait_speed
-1.2404984,3.9638932,sit_to_stand
14.65381,4.147525,stationary_walk
6.4622183,13.458454,romberg_closed
9.1161375,-4.2366033,self_selected_gait_speed
-1.9345499,3.8995535,sit_to_stand
16.510103,6.559332,stationary_walk
9.027648,-4.2454815,tm_3kmh
8.608679,13.78286,romberg_closed
6.9824553,-4.1011705,self_selected_gait_speed
-0.54272956,4.9222927,sit_to_stand
17.747496,6.0231194,stationary_walk
6.6730113,-4.0010858,tm_3kmh
5.1026025,10.88979,romberg_closed
9.818097,-2.467101,self_selected_gait_speed
-2.657334,3.101798,sit_to_stand
15.92128,6.798505,stationary_walk
9.93691,-2.3757596,tm_3kmh
8.7730665,13.143561,romberg_closed
8.557624,-2.8118641,self_selected_gait_speed
-1.7543658,3.6018486,sit_to_stand
13.769105,4.9475794,stationary_walk
8.192776,-2.9306967,tm_3kmh
6.092843,14.041382,romberg_closed
6.7346,-5.1267624,self_selected_gait_speed
-0.5891542,5.0477176,sit_to_stand
17.182198,4.2806644,stationary_walk
6.450118,-4.792402,tm_3kmh
6.5421166,13.764165,romberg_closed
6.704367,-3.399367,self_selected_gait_speed
-0.9440825,4.7664804,sit_to_stand
16.89661,4.1139855,stationary_walk
6.4709606,-3.263091,tm_3kmh
7.305591,12.64476,romberg_closed
7.111165,-6.5590253,self_selected_gait_speed
-1.8372366,5.3164015,sit_to_stand
15.143026,4.8814173,stationary_walk
7.027828,-6.5498943,tm_3kmh
7.4254665,14.52973,romberg_closed
6.62091,-5.19313,self_selected_gait_speed
-2.3201447,3.9850404,sit_to_stand
15.871703,5.318354,stationary_walk
6.7004814,-5.181806,tm_3kmh
9.948406,14.240267,romberg_closed
5.6621413,-4.2998476,self_selected_gait_speed
-1.0603987,4.538011,sit_to_stand
13.716985,4.329979,stationary_walk
5.6674175,-4.0988474,tm_3kmh
5.4260635,11.854915,romberg_closed
5.622942,-1.83279,self_selected_gait_speed
-2.6586905,4.609509,sit_to_stand
15.73717,5.9985557,stationary_walk
6.9650345,-2.9067109,tm_3kmh
10.864726,13.883647,romberg_closed
6.830644,-4.2749896,self_selected_gait_speed
-1.1513696,3.3151932,sit_to_stand
14.815418,4.027159,stationary_walk
6.918916,-4.1389823,tm_3kmh
7.379452,14.703253,romberg_closed
7.9014063,-5.9283276,self_selected_gait_speed
-2.697193,4.8301525,sit_to_stand
15.786021,4.1209836,stationary_walk
7.8865395,-5.685327,tm_3kmh
9.731098,13.985987,romberg_closed
6.837347,-3.6589274,self_selected_gait_speed
-1.5238082,3.5350244,sit_to_stand
16.61794,4.1087337,stationary_walk
6.637329,-4.1697087,tm_3kmh
6.45869,14.371008,romberg_closed
7.6910853,-4.4612226,self_selected_gait_speed
0.30885223,5.077622,sit_to_stand
17.563906,5.406311,stationary_walk
7.8827977,-4.372121,tm_3kmh
6.6572323,11.931072,romberg_closed
9.29476,-2.9852507,self_selected_gait_speed
-1.4955739,5.9074135,sit_to_stand
16.438639,4.70916,stationary_walk
9.328414,-3.069355,tm_3kmh
8.321102,14.106419,romberg_closed
-1.8160752,4.134447,sit_to_stand
14.730145,3.870345,stationary_walk
10.845063,14.201504,romberg_closed
8.294872,-6.1882224,self_selected_gait_speed
-0.28606516,3.1718733,sit_to_stand
14.531176,4.815,stationary_walk
8.442833,-6.2983303,tm_3kmh
6.1140184,12.037201,romberg_closed
8.040502,-5.125213,self_selected_gait_speed
-0.15955107,4.6294065,sit_to_stand
15.566891,5.66876,stationary_walk
8.034883,-5.4603753,tm_3kmh
7.790258,13.783953,romberg_closed
8.887699,-2.111627,self_selected_gait_speed
-0.22757255,5.84536,sit_to_stand
16.658148,5.5832896,stationary_walk
8.817295,-2.4101408,tm_3kmh
5.95933,12.167593,romberg_closed
5.8629856,-4.8034625,self_selected_gait_speed
-2.3853219,3.8781,sit_to_stand
15.645078,5.893584,stationary_walk
5.6901693,-5.466052,tm_3kmh
7.3948765,14.040026,romberg_closed
8.586838,-5.497156,self_selected_gait_speed
-0.96615976,4.8157945,sit_to_stand
16.099972,4.726327,stationary_walk
8.024398,-5.561256,tm_3kmh
9.875012,13.812867,romberg_closed
6.6802297,-3.5957143,self_selected_gait_speed
-0.8001078,4.6201987,sit_to_stand
14.552011,4.388142,stationary_walk
6.480132,-3.3891096,tm_3kmh
10.458971,13.793432,romberg_closed
7.355216,-3.7002316,self_selected_gait_speed
0.42727718,4.799911,sit_to_stand
15.45362,3.513557,stationary_walk
6.6051593,-3.337302,tm_3kmh
6.6014023,13.477161,romberg_closed
8.738952,-4.7460093,self_selected_gait_speed
-0.6977517,3.1715043,sit_to_stand
15.853585,5.9296393,stationary_walk
8.8368845,-4.658651,tm_3kmh
9.073573,13.651593,romberg_closed
7.8193407,-5.025841,self_selected_gait_speed
-2.2728598,4.928382,sit_to_stand
16.488485,5.4843597,stationary_walk
7.970179,-5.0811915,tm_3kmh
8.381083,13.398524,romberg_closed
4.7923346,-2.983485,self_selected_gait_speed
-3.5239697,4.4697976,sit_to_stand
15.958358,5.491398,stationary_walk
4.5950823,-2.9835434,tm_3kmh
6.360153,14.221342,romberg_closed
6.8977404,-2.0811324,self_selected_gait_speed
-0.06699554,5.6123304,sit_to_stand
17.355139,6.5437794,stationary_walk
6.760907,-1.8560832,tm_3kmh
5.1161633,11.50173,romberg_closed
8.499798,-4.2109346,self_selected_gait_speed
-0.8374414,5.0763135,sit_to_stand
17.371483,5.8888893,stationary_walk
7.8662066,-3.4422927,tm_3kmh
9.501762,14.40247,romberg_closed
7.493002,-4.8419557,self_selected_gait_speed
0.17187876,4.6924767,sit_to_stand
15.206637,3.7055798,stationary_walk
7.3601584,-5.1781178,tm_3kmh
4.9679613,11.155291,romberg_closed
7.590623,-2.6068277,self_selected_gait_speed
-2.8733842,4.1393476,sit_to_stand
17.604298,6.529262,stationary_walk
7.646773,-2.487842,tm_3kmh
7.558578,13.743237,romberg_closed
6.318431,-5.9557524,self_selected_gait_speed
-0.84574085,4.0270996,sit_to_stand
14.594365,5.0968356,stationary_walk
6.260988,-6.0767426,tm_3kmh
6.989335,14.481183,romberg_closed
8.667731,-5.5746326,self_selected_gait_speed
-3.6695611,4.6499205,sit_to_stand
17.463297,5.335192,stationary_walk
8.366764,-5.8860188,tm_3kmh
9.069522,15.35711,romberg_closed
6.375468,-5.5166364,self_selected_gait_speed
-0.7356893,5.2723594,sit_to_stand
15.806009,4.0554295,stationary_walk
6.1510415,-5.712491,tm_3kmh
8.519241,13.071761,romberg_closed
9.205204,-3.5258257,self_selected_gait_speed
-1.5631175,4.2670455,sit_to_stand
16.043941,5.6213875,stationary_walk
8.946287,-3.566362,tm_3kmh
8.881062,14.934585,romberg_closed
6.8080997,-6.112536,self_selected_gait_speed
-2.0704727,5.440268,sit_to_stand
16.289345,3.4466693,stationary_walk
6.4734015,-5.935879,tm_3kmh
7.8429503,13.34441,romberg_closed
8.879673,-1.9390944,self_selected_gait_speed
-1.243338,5.9819255,sit_to_stand
16.411804,5.012599,stationary_walk
8.808155,-2.0072148,tm_3kmh
10.1108,13.448502,romberg_closed
8.069108,-5.0442257,self_selected_gait_speed
-1.8711978,3.9385622,sit_to_stand
15.536672,5.1835423,stationary_walk
7.423141,-5.058429,tm_3kmh
6.4202633,13.655598,romberg_closed
8.021521,-3.8005025,self_selected_gait_speed
-2.7352624,4.207832,sit_to_stand
17.001923,5.909365,stationary_walk
7.9059157,-3.802481,tm_3kmh
6.626335,12.043852,romberg_closed
7.5702963,-2.674645,self_selected_gait_speed
-0.63933235,4.0500555,sit_to_stand
15.078467,3.8580935,stationary_walk
8.233267,-2.3096926,tm_3kmh
10.566812,13.592533,romberg_closed
7.3590016,-5.4359016,self_selected_gait_speed
0.094887175,3.8824253,sit_to_stand
15.632198,5.4190307,stationary_walk
7.6141105,-5.606022,tm_3kmh
9.095935,13.4989605,romberg_closed
8.248093,-4.0550275,self_selected_gait_speed
-2.671842,5.2829266,sit_to_stand
15.3549595,5.388825,stationary_walk
8.304822,-4.1006117,tm_3kmh
10.404192,14.300872,romberg_closed
6.349232,-5.452142,self_selected_gait_speed
-0.8148611,5.309067,sit_to_stand
16.122105,5.8762107,stationary_walk
6.028235,-5.260654,tm_3kmh
6.891532,14.816422,romberg_closed
7.950518,-4.5243983,self_selected_gait_speed
-0.26897803,4.4281907,sit_to_stand
17.104761,5.1835814,stationary_walk
7.5173388,-4.3064013,tm_3kmh
7.108624,14.157319,romberg_closed
7.754531,-2.82838,self_selected_gait_speed
-2.682881,4.6896343,sit_to_stand
17.10179,6.075651,stationary_walk
7.2224245,-3.8367057,tm_3kmh
6.9872136,14.49511,romberg_closed
6.962169,-5.4965205,self_selected_gait_speed
-0.56229436,4.887844,sit_to_stand
16.556803,4.7605186,stationary_walk
6.9087305,-5.1947465,tm_3kmh
10.021698,13.209483,romberg_closed
8.680916,-4.203751,self_selected_gait_speed
-0.6375334,3.9883568,sit_to_stand
15.654834,5.674096,stationary_walk
8.531965,-3.9186232,tm_3kmh
6.7791953,12.20922,romberg_closed
8.845,-6.1415277,self_selected_gait_speed
-2.059355,4.2910533,sit_to_stand
14.9223385,4.183969,stationary_walk
8.932613,-6.3775716,tm_3kmh
6.6573977,12.076158,romberg_closed
10.087526,-2.7195253,self_selected_gait_speed
-0.7831043,4.30659,sit_to_stand
17.217314,6.779517,stationary_walk
9.940806,-2.5159807,tm_3kmh
5.856864,11.552449,romberg_closed
9.487659,-2.7189445,self_selected_gait_speed
-1.9945403,5.393841,sit_to_stand
17.111378,6.8142548,stationary_walk
9.27481,-2.9191647,tm_3kmh
9.966048,14.587019,romberg_closed
7.1248403,-6.7322764,self_selected_gait_speed
-0.829964,3.6242857,sit_to_stand
15.007627,3.8545382,stationary_walk
7.2562075,-6.488147,tm_3kmh
8.635901,15.040133,romberg_closed
6.9460597,-4.6396246,self_selected_gait_speed
-1.0538143,5.3536234,sit_to_stand
16.234453,4.329274,stationary_walk
7.5403843,-4.8651447,tm_3kmh
8.906574,14.564529,romberg_closed
7.615163,-3.8087075,self_selected_gait_speed
-0.4031819,5.1549926,sit_to_stand
13.782799,4.3441844,stationary_walk
6.8363137,-4.537626,tm_3kmh
10.121975,14.26914,romberg_closed
6.9387197,-4.3752704,self_selected_gait_speed
-2.884473,4.743313,sit_to_stand
15.705287,3.7324975,stationary_walk
6.6568937,-3.7162719,tm_3kmh
7.872261,14.080354,romberg_closed
6.652804,-5.2031527,self_selected_gait_speed
-2.3656106,4.295766,sit_to_stand
16.54169,4.773889,stationary_walk
6.565334,-5.3071733,tm_3kmh
9.730636,14.698794,romberg_closed
7.828594,-6.0211287,self_selected_gait_speed
-1.1409303,5.4285955,sit_to_stand
15.29554,3.8846903,stationary_walk
7.9361844,-6.188433,tm_3kmh
5.805191,11.45077,romberg_closed
9.521872,-4.3999815,self_selected_gait_speed
-2.5295832,3.4045336,sit_to_stand
16.508705,6.0294495,stationary_walk
9.256857,-4.613106,tm_3kmh
10.3451,14.974491,romberg_closed
5.628709,-1.8125783,self_selected_gait_speed
-0.21676785,5.5536,sit_to_stand
15.595692,4.320233,stationary_walk
5.4997363,-1.6740799,tm_3kmh
8.4554615,14.531741,romberg_closed
7.0449853,-4.648018,self_selected_gait_speed
-1.9302057,4.662945,sit_to_stand
16.578966,3.6942217,stationary_walk
6.926926,-4.584493,tm_3kmh
9.742575,13.119016,romberg_closed
6.8459377,-2.8709316,self_selected_gait_speed
-0.6911195,4.763248,sit_to_stand
13.817261,4.933551,stationary_walk
6.776574,-2.724049,tm_3kmh
8.973635,14.671847,romberg_closed
-1.4737544,4.325648,sit_to_stand
17.12176,4.958259,stationary_walk
8.828658,13.059865,romberg_closed
6.679798,-5.5210056,self_selected_gait_speed
-0.83485204,5.8200827,sit_to_stand
15.5506115,4.721838,stationary_walk
6.4512076,-5.898539,tm_3kmh
8.714121,14.799351,romberg_closed
8.544394,-5.1495357,self_selected_gait_speed
-3.391568,4.4327116,sit_to_stand
16.478077,5.2981396,stationary_walk
8.316329,-5.044727,tm_3kmh
7.236248,13.134996,romberg_closed
-0.93277144,4.9117875,sit_to_stand
16.657347,5.967082,stationary_walk
10.750252,13.864061,romberg_closed
6.221623,-5.384169,self_selected_gait_speed
-2.379916,5.801014,sit_to_stand
16.161901,4.483433,stationary_walk
5.9602237,-5.4891696,tm_3kmh
7.9314165,14.356696,romberg_closed
8.8662615,-5.3309197,self_selected_gait_speed
-3.0808346,5.307185,sit_to_stand
13.742408,4.415262,stationary_walk
9.1887,-4.862081,tm_3kmh
6.431625,13.783421,romberg_closed
7.147163,-2.7350678,self_selected_gait_speed
-2.9299893,5.2554784,sit_to_stand
16.332832,6.230884,stationary_walk
7.0079403,-2.8279486,tm_3kmh
9.350352,13.022506,romberg_closed
9.410366,-4.4346976,self_selected_gait_speed
0.0744223,4.273186,sit_to_stand
15.505941,5.8484077,stationary_walk
9.399036,-4.4593945,tm_3kmh
5.745211,11.772534,romberg_closed
9.112102,-2.7397888,self_selected_gait_speed
-2.9801583,3.6419482,sit_to_stand
17.028488,6.1211476,stationary_walk
8.855307,-2.6754916,tm_3kmh
9.544163,14.975594,romberg_closed
7.5529027,-6.999576,self_selected_gait_speed
0.093297526,4.9197764,sit_to_stand
15.0096445,3.610668,stationary_walk
7.607577,-7.084449,tm_3kmh
8.1258,14.549328,romberg_closed
8.968318,-4.920613,self_selected_gait_speed
-2.5981016,5.9910183,sit_to_stand
16.959772,4.720355,stationary_walk
8.737411,-5.0369005,tm_3kmh
8.929763,13.33094,romberg_closed
7.2288094,-6.448313,self_selected_gait_speed
-1.9573467,5.1636305,sit_to_stand
14.44109,5.4218464,stationary_walk
7.120624,-6.508803,tm_3kmh
7.3837175,14.77501,romberg_closed
7.9821634,-4.12972,self_selected_gait_speed
-1.2350013,4.494256,sit_to_stand
13.66095,4.3601675,stationary_walk
7.9453616,-4.2259674,tm_3kmh
8.894787,13.932443,romberg_closed
4.814719,-3.050013,self_selected_gait_speed
-1.4511522,4.937185,sit_to_stand
14.917145,3.7917445,stationary_walk
6.772204,13.297831,romberg_closed
6.484474,-1.4754411,self_selected_gait_speed
-2.2281044,5.1153593,sit_to_stand
17.139723,6.464928,stationary_walk
6.7161703,-1.4620669,tm_3kmh
8.899259,13.503442,romberg_closed
8.883067,-5.37575,self_selected_gait_speed
-0.19005948,4.308036,sit_to_stand
17.023434,5.3201084,stationary_walk
8.72907,-5.2632313,tm_3kmh
6.3737803,13.636448,romberg_closed
6.5421615,-1.3594217,self_selected_gait_speed
-3.60477,4.9798303,sit_to_stand
17.732113,6.325159,stationary_walk
6.69048,-1.4152534,tm_3kmh
7.7096515,14.020328,romberg_closed
6.0621533,-3.5597758,self_selected_gait_speed
-1.3308755,4.305396,sit_to_stand
16.501606,3.8632247,stationary_walk
6.1150603,-3.382053,tm_3kmh
10.027013,14.819324,romberg_closed
7.221033,-6.272542,self_selected_gait_speed
-0.40494964,5.109974,sit_to_stand
13.646457,4.4424305,stationary_walk
7.8232903,-6.162496,tm_3kmh
9.500095,14.892001,romberg_closed
7.4249463,-5.8764105,self_selected_gait_speed
-1.2564942,5.135462,sit_to_stand
15.756212,3.415933,stationary_walk
7.457222,-5.879183,tm_3kmh
6.3517213,13.425246,romberg_closed
7.2907963,-6.3128247,self_selected_gait_speed
-2.0055227,3.643967,sit_to_stand
15.230824,4.1174927,stationary_walk
6.951876,-6.55935,tm_3kmh
10.21039,14.001696,romberg_closed
6.8918185,-5.622185,self_selected_gait_speed
-1.5387046,5.510098,sit_to_stand
15.788995,3.4771857,stationary_walk
7.0931034,-5.4594107,tm_3kmh
